#Scenario,Year,C_atm,C_ocean,Ocean_ph,T_C,T_F,T_anomaly,F_ha,F_ao,F_oa,F_al,F_la,Tot_ha
1,1750,614.892894,350.11,8.200075642,14.00001843,57.20003318,1.84E-05,0.013889669,70.11,70,120.0109957,120,0.013889669
1,1751,614.8203268,350.1870338,8.200126898,13.99949594,57.19909268,-0.000504065,0.014241288,70.09778991,70.02075613,120.0097747,120,0.028130957
1,1752,614.7717836,350.2412314,8.200161189,13.99914193,57.19845547,-0.000858071,0.014601808,70.08951725,70.03531968,120.0089474,120,0.042732765
1,1753,614.7399726,350.2796198,8.200183662,13.99890512,57.19802922,-0.00109488,0.014971455,70.08398333,70.04559491,120.008394,120,0.05770422
1,1754,614.7198375,350.307074,8.200197887,13.99874994,57.19774989,-0.001250064,0.015350459,70.08035688,70.05290269,120.0080314,120,0.073054679
1,1755,614.7078725,350.3269761,8.200206341,13.99865171,57.19757308,-0.001348289,0.015739057,70.07806147,70.05815932,120.0078019,120,0.088793736
1,1756,614.7016476,350.3416731,8.200210739,13.99859334,57.19746802,-0.001406658,0.016137494,70.07669747,70.06200053,120.0076655,120,0.10493123
1,1757,614.6994787,350.3527935,8.200212271,13.99856297,57.19741335,-0.001437025,0.016546016,70.07598783,70.06486743,120.0075945,120,0.121477246
1,1758,614.7001995,350.3614678,8.200211762,13.99855239,57.19739431,-0.001447606,0.016964881,70.07574058,70.06706619,120.0075698,120,0.138442126
1,1759,614.7030024,350.3684812,8.200209781,13.99855591,57.19740064,-0.00144409,0.017394349,70.07582274,70.06880936,120.007578,120,0.155836475
1,1760,614.7073295,350.3743789,8.200206724,13.99856958,57.19742525,-0.001430416,0.017834689,70.07614228,70.07024454,120.0076099,120,0.173671163
1,1761,614.7127951,350.3795402,8.200202863,13.99859069,57.19746325,-0.001409307,0.018286176,70.07663556,70.07147432,120.0076593,120,0.191957339
1,1762,614.719134,350.3842288,8.200198384,13.99861736,57.19751124,-0.001382644,0.018749093,70.07725864,70.07257004,120.0077216,120,0.210706432
1,1763,614.726164,350.3886287,8.200193418,13.99864828,57.1975669,-0.001351721,0.019223728,70.07798128,70.07358139,120.0077938,120,0.22993016
1,1764,614.7337608,350.3928683,8.200188051,13.99868257,57.19762863,-0.001317426,0.019710379,70.0787827,70.07454304,120.007874,120,0.249640539
1,1765,614.74184,350.3970378,8.200182343,13.99871963,57.19769534,-0.001280367,0.02020935,70.07964873,70.07547923,120.0079606,120,0.269849889
1,1766,614.7503455,350.4012006,8.200176334,13.99875905,57.19776628,-0.001240954,0.020720952,70.08056976,70.07640699,120.0080527,120,0.290570841
1,1767,614.7592404,350.4054016,8.20017005,13.99880054,57.19784097,-0.001199461,0.021245505,70.08153939,70.07733837,120.0081496,120,0.311816346
1,1768,614.7685012,350.4096731,8.200163508,13.99884393,57.19791907,-0.00115607,0.021783338,70.0825534,70.07828193,120.008251,120,0.333599684
1,1769,614.778114,350.4140384,8.200156717,13.99888911,57.19800039,-0.001110892,0.022334786,70.08360913,70.07924383,120.0083566,120,0.355934469
1,1770,614.7880716,350.4185148,8.200149683,13.998936,57.1980848,-0.001063998,0.022900193,70.084705,70.08022859,120.0084662,120,0.378834663
1,1771,614.7983712,350.4231154,8.200142408,13.99898458,57.19817224,-0.001015422,0.023479915,70.08584016,70.08123958,120.0085797,120,0.402314577
1,1772,614.8090135,350.4278503,8.20013489,13.99903482,57.19826268,-0.000965177,0.024074311,70.08701432,70.08227939,120.0086971,120,0.426388889
1,1773,614.8200013,350.4327278,8.200127128,13.99908674,57.19835613,-0.000913261,0.024683756,70.08822754,70.08335005,120.0088185,120,0.451072644
1,1774,614.8313393,350.4377547,8.200119119,13.99914034,57.19845261,-0.000859659,0.025308628,70.08948015,70.08445324,120.0089437,120,0.476381272
1,1775,614.8430333,350.442937,8.200110859,13.99919565,57.19855217,-0.000804348,0.025949319,70.09077268,70.08559039,120.009073,120,0.502330591
1,1776,614.8550902,350.4482801,8.200102343,13.9992527,57.19865486,-0.000747301,0.026606229,70.0921058,70.08676275,120.0092063,120,0.52893682
1,1777,614.8675175,350.4537889,8.200093565,13.99931152,57.19876073,-0.000688483,0.027279769,70.09348029,70.08797149,120.0093437,120,0.556216588
1,1778,614.8803231,350.4594682,8.20008452,13.99937214,57.19886985,-0.000627859,0.027970359,70.09489699,70.08921769,120.0094854,120,0.584186948
1,1779,614.8935157,350.4653226,8.200075202,13.99943461,57.1989823,-0.000565389,0.028678432,70.09635684,70.09050239,120.0096314,120,0.61286538
1,1780,614.9071042,350.4713568,8.200065605,13.99949897,57.19909814,-0.000501032,0.02940443,70.09786079,70.09182662,120.0097818,120,0.642269811
1,1781,614.9210979,350.4775753,8.200055722,13.99956526,57.19921746,-0.000434743,0.030148807,70.09940988,70.09319141,120.0099367,120,0.672418618
1,1782,614.9355063,350.4839826,8.200045546,13.99963352,57.19934034,-0.000366477,0.030912028,70.10100516,70.09459777,120.0100962,120,0.703330646
1,1783,614.9503394,350.4905836,8.20003507,13.99970381,57.19946686,-0.000296188,0.031694569,70.10264772,70.09604674,120.0102605,120,0.735025215
1,1784,614.9656074,350.4973829,8.200024288,13.99977617,57.19959711,-0.000223828,0.032496921,70.10433869,70.09753937,120.0104296,120,0.767522136
1,1785,614.9813209,350.5043855,8.200013191,13.99985065,57.19973118,-0.000149345,0.033319585,70.10607925,70.09907673,120.0106036,120,0.800841721
1,1786,614.9974905,350.5115961,8.200001772,13.99992731,57.19986916,-7.27E-05,0.034163074,70.10787058,70.10065992,120.0107828,120,0.835004795
1,1787,615.0141275,350.51902,8.199990024,14.00000619,57.20001114,6.19E-06,0.035027916,70.10971392,70.10229005,120.0109671,120,0.870032712
1,1788,615.0312431,350.5266623,8.199977938,14.00008735,57.20015723,8.74E-05,0.035914652,70.11161054,70.10396826,120.0111567,120,0.905947364
1,1789,615.0488491,350.5345283,8.199965506,14.00017085,57.20030752,0.000170846,0.036823836,70.11356172,70.10569573,120.0113519,120,0.9427712
1,1790,615.0669574,350.5426234,8.199952719,14.00025673,57.20046212,0.000256734,0.037756036,70.1155688,70.10747365,120.0115526,120,0.980527236
1,1791,615.0855804,350.5509533,8.19993957,14.00034507,57.20062113,0.000345072,0.038711835,70.11763315,70.10930325,120.011759,120,1.019239071
1,1792,615.1047305,350.5595237,8.199926049,14.00043592,57.20078466,0.000435921,0.039691829,70.11975616,70.11118579,120.0119713,120,1.0589309
1,1793,615.1244208,350.5683404,8.199912147,14.00052934,57.20095281,0.000529341,0.040696633,70.12193928,70.11312258,120.0121896,120,1.099627533
1,1794,615.1446646,350.5774094,8.199897854,14.0006254,57.20112571,0.000625397,0.041726873,70.12418398,70.11511492,120.0124141,120,1.141354406
1,1795,615.1654753,350.586737,8.199883162,14.00072415,57.20130347,0.000724152,0.042783194,70.12649176,70.11716418,120.0126449,120,1.1841376
1,1796,615.1868671,350.5963295,8.19986806,14.00082567,57.20148621,0.000825674,0.043866255,70.12886419,70.11927175,120.0128821,120,1.228003855
1,1797,615.208854,350.6061932,8.199852539,14.00093003,57.20167405,0.00093003,0.044976735,70.13130284,70.12143907,120.013126,120,1.27298059
1,1798,615.231451,350.616335,8.199836587,14.00103729,57.20186712,0.001037289,0.046115326,70.13380936,70.12366759,120.0133766,120,1.319095916
1,1799,615.2546729,350.6267616,8.199820195,14.00114752,57.20206554,0.001147524,0.047282742,70.13638541,70.12595882,120.0136342,120,1.366378658
1,1800,615.2785353,350.63748,8.199803351,14.00126081,57.20226945,0.001260808,0.04847971,70.13903271,70.1283143,120.0138989,120,1.414858368
1,1801,615.3030539,350.6484974,8.199786045,14.00137722,57.20247899,0.001377216,0.04970698,70.14175302,70.13073562,120.014171,120,1.464565347
1,1802,615.328245,350.6598212,8.199768265,14.00149683,57.20269429,0.001496826,0.050965318,70.14454814,70.13322438,120.0144505,120,1.515530665
1,1803,615.3541251,350.6714588,8.199749999,14.00161972,57.20291549,0.001619716,0.052255511,70.14741992,70.13578226,120.0147377,120,1.567786176
1,1804,615.3807115,350.6834181,8.199731236,14.00174597,57.20314274,0.001745968,0.053578365,70.15037027,70.13841096,120.0150327,120,1.621364541
1,1805,615.4080215,350.695707,8.199711963,14.00187566,57.2033762,0.001875665,0.054934708,70.15340111,70.14111223,120.0153358,120,1.67629925
1,1806,615.4360732,350.7083336,8.199692167,14.00200889,57.20361601,0.002008892,0.056325387,70.15651446,70.14388785,120.0156471,120,1.732624636
1,1807,615.4648849,350.7213063,8.199671836,14.00214574,57.20386233,0.002145737,0.057751271,70.15971235,70.14673968,120.0159669,120,1.790375907
1,1808,615.4944755,350.7346336,8.199650957,14.00228629,57.20411532,0.00228629,0.059213251,70.16299688,70.14966958,120.0162953,120,1.849589159
1,1809,615.5248644,350.7483243,8.199629515,14.00243064,57.20437516,0.002430642,0.060712242,70.16637021,70.15267951,120.0166327,120,1.910301401
1,1810,615.5560714,350.7623874,8.199607497,14.00257889,57.204642,0.002578889,0.06224918,70.16983454,70.15577144,120.0169791,120,1.97255058
1,1811,615.5881168,350.7768321,8.199584888,14.00273113,57.20491603,0.002731126,0.063825025,70.17339213,70.1589474,120.0173349,120,2.036375605
1,1812,615.6210215,350.791668,8.199561675,14.00288745,57.20519742,0.002887454,0.065440763,70.17704531,70.16220948,120.0177002,120,2.101816369
1,1813,615.654807,350.8069046,8.199537841,14.00304797,57.20548635,0.003047974,0.067097404,70.18079645,70.16555981,120.0180753,120,2.168913773
1,1814,615.6894951,350.822552,8.199513372,14.00321279,57.20578302,0.00321279,0.068795983,70.184648,70.1690006,120.0184604,120,2.237709756
1,1815,615.7251084,350.8386204,8.199488252,14.00338201,57.20608762,0.00338201,0.070537562,70.18860244,70.17253409,120.0188559,120,2.308247317
1,1816,615.76167,350.8551202,8.199462464,14.00355574,57.20640034,0.003555744,0.072323228,70.19266236,70.17616258,120.0192619,120,2.380570546
1,1817,615.7992035,350.8720621,8.199435993,14.0037341,57.20672138,0.003734103,0.0741541,70.19683038,70.17988844,120.0196787,120,2.454724645
1,1818,615.8377332,350.8894572,8.199408821,14.0039172,57.20705097,0.003917203,0.07603132,70.2011092,70.1837141,120.0201066,120,2.530755965
1,1819,615.8772839,350.9073167,8.19938093,14.00410516,57.20738929,0.004105163,0.077956062,70.20550158,70.18764203,120.0205458,120,2.608712027
1,1820,615.9178812,350.9256523,8.199352303,14.0042981,57.20773659,0.004298104,0.079929529,70.21001036,70.1916748,120.0209967,120,2.688641556
1,1821,615.9595512,350.9444757,8.199322922,14.00449615,57.20809307,0.004496151,0.081952954,70.21463846,70.19581502,120.0214595,120,2.77059451
1,1822,616.0023209,350.9637992,8.199292767,14.00469943,57.20845898,0.004699431,0.084027603,70.21938884,70.20006537,120.0219345,120,2.854622113
1,1823,616.0462176,350.9836352,8.19926182,14.00490807,57.20883453,0.004908075,0.086154772,70.22426458,70.20442859,120.0224221,120,2.940776886
1,1824,616.0912696,351.0039965,8.199230061,14.00512222,57.20921999,0.005122217,0.088335791,70.2292688,70.20890751,120.0229225,120,3.029112676
1,1825,616.1375058,351.0248962,8.19919747,14.005342,57.20961559,0.005341995,0.090572022,70.23440473,70.21350502,120.0234361,120,3.119684698
1,1826,616.1849559,351.0463478,8.199164025,14.00556755,57.21002159,0.005567551,0.092864864,70.23967566,70.21822408,120.0239632,120,3.212549562
1,1827,616.2336503,351.068365,8.199129706,14.00579903,57.21043825,0.005799028,0.095215749,70.24508497,70.22306773,120.0245041,120,3.30776531
1,1828,616.2836202,351.0909621,8.199094491,14.00603657,57.21086583,0.006036575,0.097626147,70.25063613,70.2280391,120.0250592,120,3.405391457
1,1829,616.3348976,351.1141534,8.199058357,14.00628034,57.21130462,0.006280344,0.100097565,70.2563327,70.23314138,120.0256289,120,3.505489022
1,1830,616.3875152,351.1379539,8.199021282,14.00653049,57.21175488,0.006530492,0.102631547,70.26217832,70.23837784,120.0262134,120,3.608120568
1,1831,616.4415067,351.1623787,8.198983242,14.00678718,57.21221692,0.006787177,0.105229676,70.26817673,70.24375186,120.0268133,120,3.713350245
1,1832,616.4969066,351.1874436,8.198944214,14.00705057,57.21269102,0.007050566,0.107893578,70.27433177,70.24926687,120.0274288,120,3.821243823
1,1833,616.5537503,351.2131646,8.198904172,14.00732082,57.21317748,0.007320824,0.110624917,70.28064736,70.25492641,120.0280603,120,3.931868741
1,1834,616.6120739,351.239558,8.198863091,14.00759813,57.21367663,0.007598126,0.1134254,70.28712753,70.2607341,120.0287083,120,4.045294141
1,1835,616.6719147,351.2666408,8.198820946,14.00788265,57.21418877,0.007882648,0.116296778,70.29377643,70.26669367,120.0293732,120,4.161590919
1,1836,616.7333108,351.2944301,8.19877771,14.00817457,57.21471423,0.008174571,0.119240845,70.30059828,70.27280892,120.0300554,120,4.280831764
1,1837,616.7963013,351.3229438,8.198733355,14.00847408,57.21525335,0.008474081,0.122259441,70.30759743,70.27908376,120.0307553,120,4.403091206
1,1838,616.8609262,351.3521999,8.198687854,14.00878137,57.21580646,0.008781369,0.125354454,70.31477835,70.28552221,120.0314734,120,4.52844566
1,1839,616.9272267,351.3822172,8.198641179,14.00909663,57.21637393,0.00909663,0.128527817,70.32214559,70.29212835,120.0322101,120,4.656973477
1,1840,616.9952448,351.4130146,8.198593299,14.00942007,57.21695612,0.009420065,0.131781514,70.32970384,70.29890643,120.0329659,120,4.788754991
1,1841,617.0650239,351.4446117,8.198544185,14.00975188,57.21755338,0.00975188,0.135117579,70.33745791,70.30586074,120.0337413,120,4.92387257
1,1842,617.1366082,351.4770287,8.198493807,14.01009229,57.21816611,0.010092285,0.138538097,70.34541272,70.31299573,120.0345368,120,5.062410667
1,1843,617.2100431,351.5102861,8.198442132,14.0104415,57.21879469,0.010441497,0.142045206,70.35357333,70.32031593,120.0353529,120,5.204455873
1,1844,617.2853753,351.5444051,8.198389128,14.01079974,57.21943953,0.010799736,0.145641097,70.36194491,70.32782601,120.03619,120,5.35009697
1,1845,617.3626524,351.5794071,8.198334763,14.01116723,57.22010102,0.011167231,0.149328019,70.37053278,70.33553074,120.0370488,120,5.499424989
1,1846,617.4419236,351.6153145,8.198279002,14.01154421,57.22077959,0.011544215,0.153108276,70.37934238,70.34343502,120.0379298,120,5.652533265
1,1847,617.523239,351.6521499,8.19822181,14.01193093,57.22147567,0.011930925,0.15698423,70.38837929,70.35154387,120.0388334,120,5.809517495
1,1848,617.60665,351.6899367,8.198163152,14.01232761,57.2221897,0.012327609,0.160958305,70.39764924,70.35986244,120.0397604,120,5.9704758
1,1849,617.6922096,351.7286987,8.198102992,14.01273452,57.22292213,0.012734515,0.165032984,70.4071581,70.36839602,120.0407113,120,6.135508784
1,1850,617.7799719,351.7684606,8.198041291,14.0131519,57.22367343,0.013151903,0.169210814,70.4169119,70.37715002,120.0416867,120,6.304719598
1,1851,617.8699923,351.8092474,8.197978012,14.01358004,57.22444407,0.013580036,0.173494406,70.42691679,70.38613,120.0426872,120,6.478214004
1,1852,617.9623279,351.8510849,8.197913115,14.01401919,57.22523453,0.014019186,0.177886438,70.43717912,70.39534163,120.0437134,120,6.656100442
1,1853,618.0570369,351.8939995,8.19784656,14.01446963,57.22604533,0.014469629,0.182389654,70.44770538,70.40479078,120.044766,120,6.838490096
1,1854,618.1541793,351.9380183,8.197778306,14.01493165,57.22687697,0.014931651,0.18700687,70.45850221,70.41448341,120.0458457,120,7.025496966
1,1855,618.2538164,351.9831691,8.19770831,14.01540554,57.22772998,0.015405544,0.191740972,70.46957644,70.42442568,120.0469531,120,7.217237938
1,1856,618.3560111,352.0294802,8.197636529,14.01589161,57.22860489,0.015891606,0.196594918,70.48093507,70.43462387,120.048089,120,7.413832856
1,1857,618.4608281,352.0769811,8.197562918,14.01639015,57.22950226,0.016390146,0.201571742,70.49258527,70.44508445,120.049254,120,7.615404598
1,1858,618.5683334,352.1257015,8.197487433,14.01690148,57.23042266,0.016901478,0.206674555,70.5045344,70.45581402,120.0504489,120,7.822079152
1,1859,618.6785949,352.1756721,8.197410025,14.01742592,57.23136666,0.017425925,0.211906546,70.51679,70.46681938,120.0516744,120,8.033985698
1,1860,618.7916821,352.2269244,8.197330649,14.01796382,57.23233487,0.017963817,0.217270986,70.52935981,70.47810748,120.0529314,120,8.251256684
1,1861,618.9076664,352.2794907,8.197249253,14.01851549,57.23332789,0.018515494,0.222771227,70.54225176,70.48968547,120.0542206,120,8.474027911
1,1862,619.026621,352.333404,8.19716579,14.0190813,57.23434635,0.019081305,0.228410707,70.55547397,70.50156066,120.0555428,120,8.702438618
1,1863,619.1486209,352.3886983,8.197080206,14.01966161,57.23539089,0.019661605,0.234192952,70.5690348,70.51374055,120.0568989,120,8.93663157
1,1864,619.2737428,352.4454082,8.196992449,14.02025676,57.23646217,0.020256761,0.240121575,70.58294278,70.52623284,120.0582897,120,9.176753144
1,1865,619.4020658,352.5035695,8.196902466,14.02086715,57.23756087,0.020867148,0.246200281,70.59720668,70.53904542,120.0597161,120,9.422953426
1,1866,619.5336706,352.5632186,8.196810201,14.02149315,57.23868767,0.021493151,0.252432871,70.6118355,70.55218637,120.0611789,120,9.675386297
1,1867,619.6686402,352.624393,8.196715598,14.02213516,57.23984329,0.022135163,0.25882324,70.62683845,70.565664,120.0626792,120,9.934209536
1,1868,619.8070595,352.6871312,8.196618597,14.02279359,57.24102846,0.02279359,0.265375381,70.64222498,70.5794868,120.0642179,120,10.19958492
1,1869,619.9490158,352.7514725,8.196519141,14.02346885,57.24224392,0.023468847,0.272093391,70.65800479,70.59366351,120.0657958,120,10.47167831
1,1870,620.0945984,352.8174572,8.196417167,14.02416136,57.24349044,0.024161358,0.278981468,70.6741878,70.60820306,120.0674141,120,10.75065978
1,1871,620.243899,352.8851268,8.196312615,14.02487156,57.24476881,0.024871559,0.286043917,70.69078422,70.62311462,120.0690737,120,11.03670369
1,1872,620.3970115,352.9545237,8.196205419,14.0255999,57.24607982,0.025599898,0.293285154,70.70780449,70.63840761,120.0707758,120,11.32998885
1,1873,620.5540323,353.0256914,8.196095514,14.02634683,57.2474243,0.026346833,0.300709703,70.72525931,70.65409166,120.0725212,120,11.63069855
1,1874,620.7150603,353.0986744,8.195982833,14.02711283,57.2488031,0.027112834,0.308322205,70.74315969,70.67017666,120.0743113,120,11.93902075
1,1875,620.8801966,353.1735185,8.195867308,14.02789838,57.25021709,0.027898383,0.316127419,70.76151687,70.68667276,120.076147,120,12.25514817
1,1876,621.0495453,353.2502706,8.195748868,14.02870397,57.25166715,0.028703975,0.324130222,70.78034242,70.70359035,120.0780295,120,12.5792784
1,1877,621.2232128,353.3289787,8.19562744,14.02953012,57.25315421,0.029530116,0.332335618,70.79964816,70.72094009,120.0799601,120,12.91161401
1,1878,621.4013083,353.409692,8.195502952,14.03037733,57.25467919,0.030377325,0.340748734,70.81944625,70.73873291,120.0819399,120,13.25236275
1,1879,621.5839439,353.4924611,8.195375328,14.03124614,57.25624305,0.031246137,0.34937483,70.83974914,70.75698003,120.0839701,120,13.60173758
1,1880,621.7712343,353.5773378,8.19524449,14.0321371,57.25784677,0.032137096,0.358219296,70.8605696,70.77569294,120.0860522,120,13.95995687
1,1881,621.9632974,353.6643751,8.195110358,14.03305076,57.25949138,0.033050764,0.36728766,70.88192071,70.79488343,120.0881873,120,14.32724453
1,1882,622.1602539,353.7536274,8.194972853,14.03398771,57.26117789,0.033987714,0.376585592,70.90381591,70.81456359,120.0903768,120,14.70383013
1,1883,622.3622277,353.8451505,8.194831889,14.03494854,57.26290737,0.034948537,0.386118901,70.92626895,70.83474581,120.0926221,120,15.08994903
1,1884,622.5693455,353.9390017,8.194687383,14.03593383,57.2646809,0.035933835,0.395893548,70.94929395,70.8554428,120.0949245,120,15.48584257
1,1885,622.7817377,354.0352395,8.194539247,14.03694423,57.26649961,0.036944228,0.405915641,70.97290539,70.8766676,120.0972857,120,15.89175822
1,1886,622.9995377,354.133924,8.194387391,14.03798035,57.26836463,0.037980352,0.416191444,70.9971181,70.89843357,120.0997069,120,16.30794966
1,1887,623.2228824,354.2351169,8.194231725,14.03904286,57.27027714,0.039042857,0.42672738,71.0219473,70.92075442,120.1021898,120,16.73467704
1,1888,623.4519121,354.3388813,8.194072155,14.04013241,57.27223834,0.040132411,0.437530036,71.04740859,70.9436442,120.1047359,120,17.17220708
1,1889,623.6867707,354.4452819,8.193908584,14.0412497,57.27424946,0.041249699,0.448606161,71.07351798,70.96711732,120.1073469,120,17.62081324
1,1890,623.9276059,354.5543852,8.193740914,14.04239542,57.27631176,0.042395423,0.45996268,71.10029186,70.99118857,120.1100242,120,18.08077592
1,1891,624.1745689,354.6662592,8.193569046,14.0435703,57.27842654,0.043570302,0.471606691,71.12774707,71.01587308,120.1127697,120,18.55238261
1,1892,624.4278148,354.7809736,8.193392876,14.04477508,57.28059514,0.044775076,0.483545471,71.15590085,71.04118642,120.1155851,120,19.03592808
1,1893,624.6875028,354.8986,8.193212298,14.0460105,57.2828189,0.0460105,0.495786483,71.18477089,71.0671445,120.1184721,120,19.53171456
1,1894,624.9537961,355.0192117,8.193027205,14.04727735,57.28509923,0.047277351,0.508337377,71.21437532,71.09376367,120.1214325,120,20.04005194
1,1895,625.2268618,355.1428837,8.192837487,14.04857643,57.28743757,0.048576426,0.521205999,71.24473275,71.1210607,120.1244682,120,20.56125794
1,1896,625.5068716,355.2696932,8.192643031,14.04990854,57.28983537,0.049908539,0.534400392,71.27586225,71.14905275,120.1275811,120,21.09565833
1,1897,625.7940012,355.3997191,8.19244372,14.05127453,57.29229415,0.051274528,0.547928802,71.30778336,71.17775746,120.1307732,120,21.64358713
1,1898,626.0884312,355.5330424,8.192239437,14.05267525,57.29481545,0.052675251,0.561799686,71.34051614,71.20719289,120.1340465,120,22.20538682
1,1899,626.3903464,355.669746,8.19203006,14.05411159,57.29740086,0.054111588,0.576021713,71.37408116,71.23737757,120.137403,120,22.78140853
1,1900,626.6999364,355.8099149,8.191815465,14.05558444,57.30005199,0.055584441,0.590603772,71.40849949,71.26833051,120.1408448,120,23.3720123
1,1901,627.0173958,355.9536365,8.191595526,14.05709474,57.30277052,0.057094735,0.605554977,71.44379275,71.3000712,120.1443741,120,23.97756728
1,1902,627.3429238,356.101,8.191370112,14.05864342,57.30555815,0.058643419,0.620884674,71.47998312,71.3326196,120.1479931,120,24.59845195
1,1903,627.6767251,356.2520971,8.191139091,14.06023147,57.30841664,0.060231466,0.636602445,71.51709332,71.36599623,120.1517041,120,25.2350544
1,1904,628.0190093,356.4070217,8.190902326,14.06185987,57.31134777,0.061859873,0.652718112,71.55514667,71.40022209,120.1555094,120,25.88777251
1,1905,628.3699913,356.56587,8.190659679,14.06352966,57.31435339,0.063529664,0.66924175,71.59416706,71.43531873,120.1594114,120,26.55701426
1,1906,628.7298917,356.7287408,8.190411007,14.06524189,57.31743539,0.065241886,0.686183685,71.63417901,71.47130825,120.1634125,120,27.24319795
1,1907,629.0989365,356.8957351,8.190156165,14.06699762,57.32059571,0.066997616,0.703554508,71.67520765,71.50821332,120.1675154,120,27.94675245
1,1908,629.4773575,357.0669567,8.189895003,14.06879796,57.32383632,0.068797956,0.721365074,71.71727876,71.54605718,120.1717225,120,28.66811753
1,1909,629.8653925,357.2425118,8.189627369,14.07064404,57.32715927,0.070644038,0.739626518,71.76041876,71.58486365,120.1760364,120,29.40774405
1,1910,630.2632852,357.4225093,8.189353107,14.07253702,57.33056664,0.072537022,0.758350252,71.80465475,71.62465719,120.18046,120,30.1660943
1,1911,630.6712856,357.607061,8.189072058,14.0744781,57.33406057,0.074478096,0.77754798,71.85001451,71.66546286,120.1849959,120,30.94364228
1,1912,631.08965,357.7962812,8.188784058,14.07646848,57.33764326,0.076468479,0.7972317,71.89652656,71.70730637,120.1896471,120,31.74087398
1,1913,631.5186413,357.9902872,8.188488941,14.07850942,57.34131696,0.078509424,0.817413716,71.9442201,71.75021407,120.1944164,120,32.55828769
1,1914,631.9585289,358.1891993,8.188186536,14.08060221,57.34508398,0.080602211,0.838106642,71.99312511,71.794213,120.1993069,120,33.39639434
1,1915,632.4095894,358.3931407,8.187876669,14.08274816,57.34894668,0.082748156,0.859323412,72.0432723,71.83933089,120.2043216,120,34.25571775
1,1916,632.8721061,358.6022377,8.187559161,14.08494861,57.35290749,0.084948607,0.881077286,72.09469319,71.88559618,120.2094636,120,35.13679503
1,1917,633.3463696,358.8166198,8.18723383,14.08720495,57.35696891,0.087204948,0.903381863,72.14742009,71.93303801,120.2147363,120,36.0401769
1,1918,633.832678,359.0364197,8.18690049,14.0895186,57.36113347,0.089518595,0.926251082,72.20148613,71.98168631,120.2201428,120,36.96642798
1,1919,634.331337,359.2617732,8.186558949,14.091891,57.36540381,0.091891004,0.949699238,72.2569253,72.03157172,120.2256867,120,37.91612722
1,1920,634.84266,359.4928199,8.186209013,14.09432366,57.3697826,0.094323664,0.973740987,72.31377242,72.08272572,120.2313713,120,38.8898682
1,1921,635.3669683,359.7297026,8.185850483,14.09681811,57.37427259,0.096818106,0.998391355,72.37206324,72.13518056,120.2372004,120,39.88825956
1,1922,635.9045915,359.9725677,8.185483155,14.0993759,57.37887662,0.099375898,1.023665749,72.43183438,72.18896932,120.2431774,120,40.91192531
1,1923,636.4558677,360.2215652,8.185106821,14.10199865,57.38359756,0.101998646,1.049579968,72.49312343,72.24412593,120.2493063,120,41.96150528
1,1924,637.0211434,360.4768489,8.184721269,14.104688,57.3884384,0.104688001,1.076150207,72.55596891,72.30068518,120.2555908,120,43.03765548
1,1925,637.600774,360.7385765,8.18432628,14.10744565,57.39340218,0.107445653,1.103393074,72.62041034,72.35868278,120.2620349,120,44.14104856
1,1926,638.1951241,361.0069094,8.183921634,14.11027334,57.398492,0.110273336,1.131325597,72.68648823,72.41815531,120.2686426,120,45.27237415
1,1927,638.8045673,361.2820132,8.183507103,14.11317283,57.40371109,0.113172829,1.159965234,72.75424414,72.47914032,120.2754181,120,46.43233939
1,1928,639.4294871,361.5640576,8.183082456,14.11614595,57.40906272,0.116145955,1.189329885,72.82372068,72.54167631,120.2823657,120,47.62166927
1,1929,640.0702765,361.8532163,8.182647456,14.11919458,57.41455025,0.119194584,1.219437904,72.89496153,72.60580277,120.2894897,120,48.84110718
1,1930,640.7273386,362.1496677,8.182201861,14.12232063,57.42017714,0.122320634,1.25030811,72.96801152,72.67156019,120.2967947,120,50.09141529
1,1931,641.4010868,362.4535942,8.181745424,14.12552607,57.42594693,0.125526072,1.281959796,73.0429166,72.73899012,120.3042851,120,51.37337508
1,1932,642.091945,362.7651829,8.181277894,14.12881291,57.43186325,0.128812915,1.314412746,73.1197239,72.80813516,120.3119658,120,52.68778783
1,1933,642.8003481,363.0846256,8.180799013,14.13218323,57.43792981,0.132183231,1.347687243,73.19848173,72.87903901,120.3198415,120,54.03547507
1,1934,643.5267417,363.4121188,8.180308517,14.13563914,57.44415045,0.135639141,1.381804084,73.27923968,72.95174647,120.3279172,120,55.41727916
1,1935,644.2715833,363.7478638,8.179806139,14.13918282,57.45052908,0.13918282,1.416784593,73.36204856,73.02630353,120.336198,120,56.83406375
1,1936,645.0353416,364.092067,8.179291605,14.1428165,57.4570697,0.1428165,1.452650632,73.4469605,73.10275734,120.3446891,120,58.28671438
1,1937,645.8184977,364.4449397,8.178764636,14.14654247,57.46377644,0.146542469,1.489424617,73.53402895,73.18115624,120.3533959,120,59.776139
1,1938,646.6215445,364.8066986,8.178224945,14.15036307,57.47065353,0.150363072,1.527129532,73.62330873,73.26154984,120.3623238,120,61.30326853
1,1939,647.444988,365.1775657,8.177672243,14.15428072,57.47770529,0.154280716,1.565788943,73.71485608,73.34398903,120.3714784,120,62.86905748
1,1940,648.2893468,365.5577683,8.177106231,14.15829787,57.48493616,0.158297868,1.605427011,73.80872863,73.42852599,120.3808656,120,64.47448449
